,fecha,producto,categoria,cantidad,precio_unitario,total,metodo_pago,es_outlier,cantidad_log
20767,2023-12-22,Papas precocinadas,Congelados,1,2.3,2.3,Transferencia,False,0.6931471805599453
20768,2024-08-21,Bolsas plásticas,Descartables,12,0.1,1.2,Transferencia,False,2.5649493574615367
20769,2023-07-31,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
20770,2023-05-16,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
20771,2024-04-19,Bolsas plásticas,Descartables,9,0.1,0.9,QR,False,2.302585092994046
20772,2023-03-29,Pasta de Tomate,Enlatados,1,0.75,0.75,Efectivo,False,0.6931471805599453
20773,2023-08-15,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta débito,False,1.0986122886681098
20774,2023-05-10,Jamón de pavo,Embutidos,4,3.2,12.8,Efectivo,True,1.6094379124341003
20776,2023-10-30,Pollo entero,Carnes,4,4.5,18.0,Tarjeta débito,True,1.6094379124341003
20777,2023-06-23,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
20779,2023-11-03,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
20780,2023-06-22,Bolsas plásticas,Descartables,9,0.1,0.9,QR,False,2.302585092994046
20781,2024-06-28,Jamón de pavo,Embutidos,1,3.2,3.2,Transferencia,False,0.6931471805599453
20782,2023-04-18,Jamón de pavo,Embutidos,4,3.2,12.8,Transferencia,True,1.6094379124341003
20784,2024-11-29,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta débito,False,1.6094379124341003
20785,2024-02-11,Papas precocinadas,Congelados,2,2.3,4.6,Transferencia,False,1.0986122886681098
20787,2023-03-13,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta débito,False,0.6931471805599453
20789,2024-03-21,Leche entera,Lácteos,3,1.2,3.6,Transferencia,False,1.3862943611198906
20790,2023-02-08,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta débito,False,2.4849066497880004
20791,2024-02-07,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
20792,2024-08-30,Helado familiar,Lácteos,2,4.0,8.0,Efectivo,False,1.0986122886681098
20794,2023-09-21,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta crédito,False,0.6931471805599453
20795,2024-01-03,Bolsas plásticas,Descartables,8,0.1,0.8,Efectivo,False,2.1972245773362196
20796,2024-10-17,Papas precocinadas,Congelados,6,2.3,13.8,Transferencia,False,1.9459101490553132
20797,2023-08-06,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
20798,2023-07-20,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
20799,2023-08-15,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
20800,2024-06-03,Yogurt natural,Lácteos,5,0.9,4.5,Tarjeta crédito,False,1.791759469228055
20801,2024-07-19,Yogurt natural,Lácteos,5,0.9,4.5,Tarjeta crédito,False,1.791759469228055
20802,2024-08-31,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
20803,2023-08-18,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
20804,2023-03-06,Refresco 2L,Bebidas,5,1.1,5.5,Efectivo,False,1.791759469228055
20805,2024-09-30,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
20807,2023-06-30,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
20808,2023-07-24,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
20810,2023-11-08,Pollo entero,Carnes,3,4.5,13.5,Efectivo,False,1.3862943611198906
20811,2023-04-05,Bolsas plásticas,Descartables,9,0.1,0.9,Tarjeta débito,False,2.302585092994046
20813,2024-02-19,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta crédito,False,0.6931471805599453
20814,2024-11-01,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta crédito,False,0.6931471805599453
20815,2024-08-02,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
20817,2023-12-28,Yogurt natural,Lácteos,6,0.9,5.4,Tarjeta débito,False,1.9459101490553132
20819,2024-04-27,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
20821,2023-10-24,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
20823,2023-12-27,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
20825,2023-05-08,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
20826,2024-09-02,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
20829,2024-07-29,Pasta de Tomate,Enlatados,7,0.75,5.25,Tarjeta débito,False,2.0794415416798357
20830,2024-11-21,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
20831,2023-09-10,Bolsas plásticas,Descartables,6,0.1,0.6,Efectivo,False,1.9459101490553132
20833,2023-02-12,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta crédito,False,0.6931471805599453
20835,2024-04-29,Leche entera,Lácteos,6,1.2,7.2,Tarjeta crédito,False,1.9459101490553132
20837,2024-04-17,Helado familiar,Lácteos,3,4.0,12.0,Efectivo,False,1.3862943611198906
20838,2024-03-01,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
20839,2024-10-23,Leche entera,Lácteos,4,1.2,4.8,Transferencia,False,1.6094379124341003
20842,2023-12-27,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta crédito,False,1.3862943611198906
20843,2024-08-06,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta débito,False,2.4849066497880004
20846,2024-08-13,Leche entera,Lácteos,4,1.2,4.8,Tarjeta crédito,False,1.6094379124341003
20847,2024-10-02,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta débito,False,1.0986122886681098
20848,2024-08-16,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
20850,2023-03-23,Pollo entero,Carnes,3,4.5,13.5,Tarjeta crédito,False,1.3862943611198906
20851,2023-08-30,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
20852,2024-03-13,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
20853,2023-11-07,Bolsas plásticas,Descartables,13,0.1,1.3,Tarjeta crédito,False,2.6390573296152584
20854,2023-10-11,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
20855,2023-10-21,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
20856,2024-07-16,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta débito,False,2.4849066497880004
20858,2024-07-20,Jamón de pavo,Embutidos,1,3.2,3.2,Transferencia,False,0.6931471805599453
20859,2023-11-06,Refresco 2L,Bebidas,6,1.1,6.6,Efectivo,False,1.9459101490553132
20860,2023-05-16,Helado familiar,Lácteos,1,4.0,4.0,Transferencia,False,0.6931471805599453
20861,2023-10-23,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta crédito,False,1.3862943611198906
20862,2024-01-02,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta crédito,False,2.3978952727983707
20863,2023-07-15,Carne molida,Carnes,2,5.8,11.6,Tarjeta débito,False,1.0986122886681098
20864,2024-12-09,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
20866,2023-03-15,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta crédito,False,0.6931471805599453
20867,2024-02-14,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
20868,2024-04-18,Pollo entero,Carnes,4,4.5,18.0,Tarjeta crédito,True,1.6094379124341003
20869,2024-10-30,Bolsas plásticas,Descartables,4,0.1,0.4,Tarjeta débito,False,1.6094379124341003
20870,2023-03-03,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
20871,2023-04-05,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
20873,2023-12-27,Bolsas plásticas,Descartables,12,0.1,1.2,Efectivo,False,2.5649493574615367
20874,2023-04-22,Carne molida,Carnes,3,5.8,17.4,Tarjeta débito,False,1.3862943611198906
20876,2024-10-15,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta crédito,False,0.6931471805599453
20877,2024-08-28,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
20878,2024-05-08,Helado familiar,Lácteos,3,4.0,12.0,Efectivo,False,1.3862943611198906
20879,2023-04-04,Leche entera,Lácteos,2,1.2,2.4,Tarjeta crédito,False,1.0986122886681098
20880,2023-07-17,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
20881,2024-09-26,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta débito,False,1.3862943611198906
20882,2023-10-07,Yogurt natural,Lácteos,4,0.9,3.6,Tarjeta crédito,False,1.6094379124341003
20883,2024-05-31,Helado familiar,Lácteos,3,4.0,12.0,Efectivo,False,1.3862943611198906
20884,2024-04-03,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
20885,2023-07-22,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta crédito,False,1.6094379124341003
20886,2023-06-23,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
20887,2024-01-29,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
20890,2023-10-11,Bolsas plásticas,Descartables,9,0.1,0.9,Efectivo,False,2.302585092994046
20891,2023-07-17,Carne molida,Carnes,2,5.8,11.6,Transferencia,False,1.0986122886681098
20892,2023-03-10,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
20893,2024-12-03,Bolsas plásticas,Descartables,9,0.1,0.9,Tarjeta débito,False,2.302585092994046
20894,2024-01-04,Pasta de Tomate,Enlatados,8,0.75,6.0,Efectivo,False,2.1972245773362196
20895,2024-08-17,Bolsas plásticas,Descartables,9,0.1,0.9,QR,False,2.302585092994046
20896,2023-01-08,Papas precocinadas,Congelados,4,2.3,9.2,QR,False,1.6094379124341003
20897,2024-02-29,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
20898,2023-04-29,Leche entera,Lácteos,2,1.2,2.4,QR,False,1.0986122886681098
20899,2023-07-08,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
20900,2023-03-24,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
20901,2024-11-19,Bolsas plásticas,Descartables,9,0.1,0.9,Efectivo,False,2.302585092994046
20902,2024-09-14,Carne molida,Carnes,2,5.8,11.6,Tarjeta débito,False,1.0986122886681098
20903,2023-08-04,Pasta de Tomate,Enlatados,2,0.75,1.5,Efectivo,False,1.0986122886681098
20904,2023-05-04,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta crédito,False,1.0986122886681098
20905,2024-04-17,Refresco 2L,Bebidas,5,1.1,5.5,Tarjeta débito,False,1.791759469228055
20907,2023-04-10,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
20908,2024-02-14,Pollo entero,Carnes,3,4.5,13.5,Tarjeta crédito,False,1.3862943611198906
20909,2024-09-25,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta débito,False,1.3862943611198906
20910,2023-09-12,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
20911,2024-02-23,Bolsas plásticas,Descartables,5,0.1,0.5,Tarjeta débito,False,1.791759469228055
20912,2024-01-29,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta crédito,False,1.0986122886681098
20913,2023-03-29,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta crédito,False,0.6931471805599453
20914,2024-10-31,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
20915,2023-05-29,Bolsas plásticas,Descartables,12,0.1,1.2,Tarjeta débito,False,2.5649493574615367
20917,2024-03-23,Yogurt natural,Lácteos,6,0.9,5.4,Efectivo,False,1.9459101490553132
20918,2024-05-24,Refresco 2L,Bebidas,3,1.1,3.3,Tarjeta débito,False,1.3862943611198906
20919,2023-12-23,Bolsas plásticas,Descartables,22,0.1,2.2,Efectivo,True,3.1354942159291497
20921,2024-03-16,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta crédito,False,1.0986122886681098
20922,2024-10-24,Yogurt natural,Lácteos,1,0.9,0.9,Tarjeta débito,False,0.6931471805599453
20924,2023-12-30,Yogurt natural,Lácteos,7,0.9,6.3,Tarjeta débito,True,2.0794415416798357
20925,2024-01-19,Carne molida,Carnes,3,5.8,17.4,Tarjeta débito,False,1.3862943611198906
20926,2024-09-19,Bolsas plásticas,Descartables,5,0.1,0.5,Tarjeta débito,False,1.791759469228055
20928,2024-07-20,Pollo entero,Carnes,4,4.5,18.0,QR,True,1.6094379124341003
20931,2023-09-11,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
20932,2024-11-07,Carne molida,Carnes,3,5.8,17.4,Efectivo,False,1.3862943611198906
20934,2024-08-10,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
20935,2024-07-11,Yogurt natural,Lácteos,4,0.9,3.6,Tarjeta débito,False,1.6094379124341003
20936,2024-09-14,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
20939,2023-08-18,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
20941,2024-08-27,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta débito,False,1.0986122886681098
20943,2023-06-17,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
20945,2023-12-09,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
20946,2023-09-13,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
20947,2024-02-13,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
20950,2023-11-14,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
20951,2024-06-02,Pasta de Tomate,Enlatados,5,0.75,3.75,Efectivo,False,1.791759469228055
20952,2024-08-30,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
20953,2023-12-23,Papas precocinadas,Congelados,2,2.3,4.6,Efectivo,False,1.0986122886681098
20954,2024-06-28,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
20955,2023-06-27,Pollo entero,Carnes,3,4.5,13.5,Tarjeta débito,False,1.3862943611198906
20956,2023-01-07,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta débito,False,1.6094379124341003
20957,2023-07-15,Leche entera,Lácteos,4,1.2,4.8,Efectivo,False,1.6094379124341003
20958,2024-06-17,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
20959,2023-03-24,Bolsas plásticas,Descartables,13,0.1,1.3,Tarjeta crédito,False,2.6390573296152584
20960,2023-09-16,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta crédito,False,0.6931471805599453
20961,2023-11-20,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
20963,2024-06-08,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
20964,2024-06-21,Refresco 2L,Bebidas,5,1.1,5.5,QR,False,1.791759469228055
20965,2024-08-15,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta crédito,False,1.3862943611198906
20967,2024-03-16,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
20968,2023-06-11,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta débito,False,1.0986122886681098
20969,2023-03-07,Refresco 2L,Bebidas,8,1.1,8.8,Efectivo,False,2.1972245773362196
20971,2023-04-10,Pollo entero,Carnes,2,4.5,9.0,Tarjeta débito,False,1.0986122886681098
20973,2023-10-17,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta débito,False,1.3862943611198906
20974,2024-07-03,Refresco 2L,Bebidas,2,1.1,2.2,QR,False,1.0986122886681098
20975,2024-08-31,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta débito,False,2.4849066497880004
20977,2023-06-26,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
20978,2023-04-08,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta crédito,False,2.1972245773362196
20979,2024-09-24,Refresco 2L,Bebidas,3,1.1,3.3,QR,False,1.3862943611198906
20980,2024-08-08,Pollo entero,Carnes,3,4.5,13.5,Efectivo,False,1.3862943611198906
20981,2024-04-27,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
20982,2023-01-12,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
20983,2023-06-05,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
20984,2023-12-04,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
20985,2024-01-10,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
20986,2024-04-29,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
20987,2023-07-31,Bolsas plásticas,Descartables,11,0.1,1.1,Transferencia,False,2.4849066497880004
20988,2023-09-16,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta crédito,False,1.0986122886681098
20990,2024-10-31,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
20991,2023-08-25,Papas precocinadas,Congelados,4,2.3,9.2,Efectivo,False,1.6094379124341003
20992,2024-05-10,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
20993,2024-03-22,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta crédito,False,1.0986122886681098
20994,2024-03-13,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta débito,False,0.6931471805599453
20995,2023-04-29,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
20996,2023-07-15,Pasta de Tomate,Enlatados,6,0.75,4.5,Tarjeta débito,False,1.9459101490553132
20997,2024-10-01,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta débito,False,1.0986122886681098
20998,2024-03-04,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
20999,2023-05-20,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
21001,2024-01-07,Bolsas plásticas,Descartables,15,0.1,1.5,Transferencia,False,2.772588722239781
21002,2023-06-09,Helado familiar,Lácteos,3,4.0,12.0,Tarjeta crédito,False,1.3862943611198906
21005,2023-03-18,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
21007,2024-06-29,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta débito,False,2.0794415416798357
21008,2023-03-25,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
21010,2024-11-30,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
21011,2024-01-01,Bolsas plásticas,Descartables,5,0.1,0.5,QR,False,1.791759469228055
21012,2023-09-27,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
21013,2023-12-27,Papas precocinadas,Congelados,5,2.3,11.5,Efectivo,False,1.791759469228055
21014,2024-01-26,Refresco 2L,Bebidas,3,1.1,3.3,QR,False,1.3862943611198906
21015,2024-06-19,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
21016,2024-06-27,Bolsas plásticas,Descartables,6,0.1,0.6,Tarjeta débito,False,1.9459101490553132
21017,2024-03-14,Pasta de Tomate,Enlatados,4,0.75,3.0,Efectivo,False,1.6094379124341003
21019,2023-05-24,Leche entera,Lácteos,4,1.2,4.8,Tarjeta crédito,False,1.6094379124341003
21020,2023-04-26,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
21022,2024-06-09,Bolsas plásticas,Descartables,8,0.1,0.8,Efectivo,False,2.1972245773362196
21023,2023-11-21,Papas precocinadas,Congelados,6,2.3,13.8,Efectivo,False,1.9459101490553132
21025,2024-10-15,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta crédito,False,2.3978952727983707
21026,2023-11-14,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
21027,2024-08-20,Helado familiar,Lácteos,1,4.0,4.0,QR,False,0.6931471805599453
21029,2024-05-11,Refresco 2L,Bebidas,3,1.1,3.3,Tarjeta débito,False,1.3862943611198906
21030,2024-02-21,Bolsas plásticas,Descartables,9,0.1,0.9,Efectivo,False,2.302585092994046
21031,2024-08-28,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
21032,2023-09-18,Papas precocinadas,Congelados,2,2.3,4.6,QR,False,1.0986122886681098
21034,2024-06-09,Jamón de pavo,Embutidos,2,3.2,6.4,Efectivo,False,1.0986122886681098
21035,2023-07-20,Pasta de Tomate,Enlatados,5,0.75,3.75,Efectivo,False,1.791759469228055
21036,2024-10-23,Bolsas plásticas,Descartables,7,0.1,0.7,Efectivo,False,2.0794415416798357
21038,2024-06-15,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
21040,2024-08-16,Yogurt natural,Lácteos,1,0.9,0.9,Tarjeta crédito,False,0.6931471805599453
21041,2023-02-05,Bolsas plásticas,Descartables,11,0.1,1.1,Efectivo,False,2.4849066497880004
21042,2023-08-26,Refresco 2L,Bebidas,2,1.1,2.2,Efectivo,False,1.0986122886681098
21044,2024-07-30,Pasta de Tomate,Enlatados,4,0.75,3.0,Efectivo,False,1.6094379124341003
21045,2023-03-27,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta débito,False,0.6931471805599453
21046,2024-11-15,Bolsas plásticas,Descartables,7,0.1,0.7,Efectivo,False,2.0794415416798357
21047,2023-12-04,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
21048,2023-12-30,Carne molida,Carnes,4,5.8,23.2,Tarjeta crédito,True,1.6094379124341003
21049,2023-08-16,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
21051,2024-02-22,Leche entera,Lácteos,5,1.2,6.0,Efectivo,False,1.791759469228055
21052,2023-08-04,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
21053,2024-05-28,Papas precocinadas,Congelados,4,2.3,9.2,Efectivo,False,1.6094379124341003
21055,2023-07-04,Yogurt natural,Lácteos,1,0.9,0.9,Efectivo,False,0.6931471805599453
21056,2024-04-05,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
21057,2024-10-26,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta crédito,False,0.6931471805599453
21059,2023-08-31,Pasta de Tomate,Enlatados,2,0.75,1.5,Transferencia,False,1.0986122886681098
21060,2023-07-12,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
21061,2024-01-13,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
21062,2024-04-16,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
21063,2023-12-21,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21064,2024-04-16,Leche entera,Lácteos,7,1.2,8.4,Tarjeta crédito,True,2.0794415416798357
21066,2023-10-26,Helado familiar,Lácteos,3,4.0,12.0,Tarjeta débito,False,1.3862943611198906
21067,2023-11-12,Refresco 2L,Bebidas,5,1.1,5.5,Tarjeta débito,False,1.791759469228055
21068,2023-06-23,Refresco 2L,Bebidas,4,1.1,4.4,Transferencia,False,1.6094379124341003
21070,2023-06-26,Refresco 2L,Bebidas,10,1.1,11.0,Tarjeta crédito,False,2.3978952727983707
21071,2024-05-17,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta crédito,False,1.3862943611198906
21072,2024-07-29,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta crédito,False,2.4849066497880004
21073,2023-12-20,Carne molida,Carnes,2,5.8,11.6,Tarjeta débito,False,1.0986122886681098
21075,2023-06-17,Pollo entero,Carnes,3,4.5,13.5,QR,False,1.3862943611198906
21076,2023-07-29,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
21078,2024-03-14,Papas precocinadas,Congelados,1,2.3,2.3,Efectivo,False,0.6931471805599453
21079,2023-09-23,Leche entera,Lácteos,3,1.2,3.6,Efectivo,False,1.3862943611198906
21080,2023-06-03,Bolsas plásticas,Descartables,8,0.1,0.8,Efectivo,False,2.1972245773362196
21081,2023-08-12,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21082,2024-11-18,Refresco 2L,Bebidas,3,1.1,3.3,Tarjeta débito,False,1.3862943611198906
21083,2023-12-30,Pollo entero,Carnes,2,4.5,9.0,Tarjeta débito,False,1.0986122886681098
21084,2024-10-24,Carne molida,Carnes,4,5.8,23.2,Tarjeta débito,True,1.6094379124341003
21085,2023-03-17,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta débito,False,2.0794415416798357
21086,2023-07-15,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
21087,2024-03-30,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta débito,False,1.3862943611198906
21088,2023-01-11,Jamón de pavo,Embutidos,3,3.2,9.6,Tarjeta débito,False,1.3862943611198906
21089,2024-11-14,Yogurt natural,Lácteos,4,0.9,3.6,Efectivo,False,1.6094379124341003
21090,2023-09-23,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
21091,2024-01-18,Pollo entero,Carnes,2,4.5,9.0,Efectivo,False,1.0986122886681098
21094,2023-06-19,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
21095,2024-03-10,Papas precocinadas,Congelados,1,2.3,2.3,Efectivo,False,0.6931471805599453
21097,2024-04-07,Carne molida,Carnes,4,5.8,23.2,Tarjeta crédito,True,1.6094379124341003
21099,2024-01-01,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta débito,False,0.6931471805599453
21100,2024-08-06,Leche entera,Lácteos,7,1.2,8.4,Efectivo,True,2.0794415416798357
21102,2024-04-27,Bolsas plásticas,Descartables,9,0.1,0.9,Tarjeta débito,False,2.302585092994046
21103,2023-07-08,Papas precocinadas,Congelados,3,2.3,6.9,Transferencia,False,1.3862943611198906
21104,2023-10-24,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
21105,2023-07-22,Leche entera,Lácteos,3,1.2,3.6,Tarjeta débito,False,1.3862943611198906
21106,2023-02-10,Pollo entero,Carnes,3,4.5,13.5,Tarjeta crédito,False,1.3862943611198906
21107,2024-07-09,Bolsas plásticas,Descartables,13,0.1,1.3,Tarjeta crédito,False,2.6390573296152584
21108,2024-08-24,Papas precocinadas,Congelados,6,2.3,13.8,Tarjeta débito,False,1.9459101490553132
21110,2024-07-15,Yogurt natural,Lácteos,7,0.9,6.3,Tarjeta crédito,True,2.0794415416798357
