fecha,categoria,tipo,cantidad,ci_lower,ci_upper
2024-09-07,Congelados,Historico,2,,
2024-09-07,Descartables,Historico,46,,
2024-09-07,Embutidos,Historico,7,,
2024-09-07,Enlatados,Historico,18,,
2024-09-07,Lacteos,Historico,20,,
2024-09-08,Bebidas,Historico,8,,
2024-09-08,Carnes,Historico,10,,
2024-09-08,Congelados,Historico,17,,
2024-09-08,Descartables,Historico,19,,
2024-09-08,Embutidos,Historico,1,,
2024-09-08,Enlatados,Historico,17,,
2024-09-08,Lacteos,Historico,25,,
2024-09-09,Bebidas,Historico,29,,
2024-09-09,Carnes,Historico,7,,
2024-09-09,Congelados,Historico,16,,
2024-09-09,Descartables,Historico,51,,
2024-09-09,Embutidos,Historico,2,,
2024-09-09,Enlatados,Historico,19,,
2024-09-09,Lacteos,Historico,19,,
2024-09-10,Bebidas,Historico,23,,
2024-09-10,Carnes,Historico,14,,
2024-09-10,Congelados,Historico,14,,
2024-09-10,Descartables,Historico,50,,
2024-09-10,Enlatados,Historico,28,,
2024-09-10,Lacteos,Historico,20,,
2024-09-11,Bebidas,Historico,17,,
2024-09-11,Carnes,Historico,11,,
2024-09-11,Congelados,Historico,10,,
2024-09-11,Descartables,Historico,103,,
2024-09-11,Embutidos,Historico,4,,
2024-09-11,Enlatados,Historico,33,,
2024-09-11,Lacteos,Historico,23,,
2024-09-12,Bebidas,Historico,2,,
2024-09-12,Carnes,Historico,4,,
2024-09-12,Congelados,Historico,4,,
2024-09-12,Lacteos,Historico,1,,
2024-09-13,Bebidas,Historico,4,,
2024-09-13,Carnes,Historico,7,,
2024-09-13,Congelados,Historico,10,,
2024-09-13,Descartables,Historico,80,,
2024-09-13,Enlatados,Historico,14,,
2024-09-13,Lacteos,Historico,11,,
2024-09-14,Bebidas,Historico,37,,
2024-09-14,Carnes,Historico,19,,
2024-09-14,Congelados,Historico,5,,
2024-09-14,Descartables,Historico,110,,
2024-09-14,Embutidos,Historico,9,,
2024-09-14,Enlatados,Historico,19,,
2024-09-14,Lacteos,Historico,30,,
2024-09-16,Bebidas,Historico,11,,
2024-09-16,Carnes,Historico,25,,
2024-09-16,Congelados,Historico,6,,
2024-09-16,Descartables,Historico,60,,
2024-09-16,Embutidos,Historico,3,,
2024-09-16,Enlatados,Historico,11,,
2024-09-16,Lacteos,Historico,23,,
2024-09-17,Bebidas,Historico,4,,
2024-09-17,Carnes,Historico,6,,
2024-09-17,Congelados,Historico,5,,
2024-09-17,Descartables,Historico,35,,
2024-09-17,Embutidos,Historico,3,,
2024-09-17,Enlatados,Historico,6,,
2024-09-17,Lacteos,Historico,18,,
2024-09-18,Bebidas,Historico,9,,
2024-09-18,Carnes,Historico,13,,
2024-09-18,Congelados,Historico,10,,
2024-09-18,Descartables,Historico,31,,
2024-09-18,Embutidos,Historico,4,,
2024-09-18,Enlatados,Historico,17,,
2024-09-18,Lacteos,Historico,37,,
2024-09-19,Bebidas,Historico,2,,
2024-09-19,Carnes,Historico,13,,
2024-09-19,Congelados,Historico,6,,
2024-09-19,Descartables,Historico,57,,
2024-09-19,Embutidos,Historico,3,,
2024-09-19,Enlatados,Historico,4,,
2024-09-19,Lacteos,Historico,15,,
2024-09-20,Bebidas,Historico,10,,
2024-09-20,Carnes,Historico,6,,
2024-09-20,Congelados,Historico,12,,
2024-09-20,Descartables,Historico,58,,
2024-09-20,Embutidos,Historico,3,,
2024-09-20,Enlatados,Historico,3,,
2024-09-20,Lacteos,Historico,50,,
2024-09-21,Bebidas,Historico,18,,
2024-09-21,Carnes,Historico,11,,
2024-09-21,Congelados,Historico,7,,
2024-09-21,Descartables,Historico,63,,
2024-09-21,Embutidos,Historico,8,,
2024-09-21,Enlatados,Historico,13,,
2024-09-21,Lacteos,Historico,32,,
2024-09-23,Bebidas,Historico,11,,
2024-09-23,Carnes,Historico,8,,
2024-09-23,Congelados,Historico,12,,
2024-09-23,Descartables,Historico,38,,
2024-09-23,Embutidos,Historico,3,,
2024-09-23,Enlatados,Historico,16,,
2024-09-23,Lacteos,Historico,12,,
2024-09-24,Bebidas,Historico,23,,
2024-09-24,Carnes,Historico,9,,
2024-09-24,Congelados,Historico,6,,
2024-09-24,Descartables,Historico,71,,
2024-09-24,Embutidos,Historico,1,,
2024-09-24,Enlatados,Historico,13,,
2024-09-24,Lacteos,Historico,35,,
2024-09-25,Bebidas,Historico,16,,
2024-09-25,Carnes,Historico,4,,
2024-09-25,Congelados,Historico,7,,
2024-09-25,Descartables,Historico,17,,
2024-09-25,Embutidos,Historico,1,,
2024-09-25,Enlatados,Historico,9,,
2024-09-25,Lacteos,Historico,39,,
2024-09-26,Bebidas,Historico,13,,
2024-09-26,Carnes,Historico,16,,
2024-09-26,Descartables,Historico,64,,
2024-09-26,Embutidos,Historico,2,,
2024-09-26,Enlatados,Historico,14,,
2024-09-26,Lacteos,Historico,17,,
2024-09-27,Bebidas,Historico,20,,
2024-09-27,Carnes,Historico,8,,
2024-09-27,Congelados,Historico,12,,
2024-09-27,Descartables,Historico,46,,
2024-09-27,Embutidos,Historico,1,,
2024-09-27,Enlatados,Historico,17,,
2024-09-27,Lacteos,Historico,25,,
2024-09-28,Bebidas,Historico,24,,
2024-09-28,Carnes,Historico,8,,
2024-09-28,Congelados,Historico,2,,
2024-09-28,Descartables,Historico,87,,
2024-09-28,Embutidos,Historico,6,,
2024-09-28,Enlatados,Historico,15,,
2024-09-28,Lacteos,Historico,42,,
2024-09-30,Bebidas,Historico,15,,
2024-09-30,Carnes,Historico,18,,
2024-09-30,Congelados,Historico,1,,
2024-09-30,Descartables,Historico,70,,
2024-09-30,Embutidos,Historico,1,,
2024-09-30,Enlatados,Historico,4,,
2024-09-30,Lacteos,Historico,65,,
2024-10-01,Bebidas,Historico,10,,
2024-10-01,Carnes,Historico,11,,
2024-10-01,Congelados,Historico,1,,
2024-10-01,Descartables,Historico,33,,
2024-10-01,Embutidos,Historico,1,,
2024-10-01,Enlatados,Historico,10,,
2024-10-01,Lacteos,Historico,9,,
2024-10-02,Bebidas,Historico,22,,
2024-10-02,Carnes,Historico,23,,
2024-10-02,Congelados,Historico,7,,
2024-10-02,Descartables,Historico,50,,
2024-10-02,Embutidos,Historico,3,,
2024-10-02,Enlatados,Historico,10,,
2024-10-02,Lacteos,Historico,30,,
2024-10-03,Bebidas,Historico,4,,
2024-10-03,Carnes,Historico,2,,
2024-10-03,Congelados,Historico,3,,
2024-10-03,Descartables,Historico,9,,
2024-10-03,Enlatados,Historico,2,,
2024-10-03,Lacteos,Historico,5,,
2024-10-04,Bebidas,Historico,10,,
2024-10-04,Carnes,Historico,13,,
2024-10-04,Congelados,Historico,3,,
2024-10-04,Descartables,Historico,11,,
2024-10-04,Embutidos,Historico,4,,
2024-10-04,Enlatados,Historico,6,,
2024-10-04,Lacteos,Historico,17,,
2024-10-05,Bebidas,Historico,13,,
2024-10-05,Carnes,Historico,13,,
2024-10-05,Congelados,Historico,9,,
2024-10-05,Descartables,Historico,82,,
2024-10-05,Embutidos,Historico,5,,
2024-10-05,Enlatados,Historico,3,,
2024-10-05,Lacteos,Historico,20,,
2024-10-06,Bebidas,Historico,15,,
2024-10-06,Carnes,Historico,10,,
2024-10-06,Congelados,Historico,15,,
2024-10-06,Descartables,Historico,57,,
2024-10-06,Embutidos,Historico,2,,
2024-10-06,Enlatados,Historico,8,,
2024-10-06,Lacteos,Historico,9,,
2024-10-07,Bebidas,Historico,46,,
2024-10-07,Carnes,Historico,9,,
2024-10-07,Congelados,Historico,10,,
2024-10-07,Descartables,Historico,50,,
2024-10-07,Embutidos,Historico,5,,
2024-10-07,Enlatados,Historico,19,,
2024-10-07,Lacteos,Historico,27,,
2024-10-08,Bebidas,Historico,39,,
2024-10-08,Carnes,Historico,9,,
2024-10-08,Congelados,Historico,8,,
2024-10-08,Descartables,Historico,57,,
2024-10-08,Embutidos,Historico,10,,
2024-10-08,Enlatados,Historico,30,,
2024-10-08,Lacteos,Historico,32,,
2024-10-09,Bebidas,Historico,23,,
2024-10-09,Carnes,Historico,12,,
2024-10-09,Congelados,Historico,12,,
2024-10-09,Descartables,Historico,41,,
2024-10-09,Embutidos,Historico,1,,
2024-10-09,Enlatados,Historico,9,,
2024-10-09,Lacteos,Historico,19,,
2024-10-10,Bebidas,Historico,5,,
2024-10-10,Carnes,Historico,7,,
2024-10-10,Congelados,Historico,2,,
2024-10-10,Descartables,Historico,42,,
2024-10-10,Embutidos,Historico,2,,
2024-10-10,Enlatados,Historico,16,,
2024-10-10,Lacteos,Historico,18,,
2024-10-11,Carnes,Historico,8,,
2024-10-11,Descartables,Historico,4,,
2024-10-11,Embutidos,Historico,3,,
2024-10-12,Bebidas,Historico,3,,
2024-10-12,Carnes,Historico,4,,
2024-10-12,Descartables,Historico,12,,
2024-10-12,Embutidos,Historico,2,,
2024-10-12,Lacteos,Historico,2,,
2024-10-14,Bebidas,Historico,20,,
2024-10-14,Carnes,Historico,27,,
2024-10-14,Congelados,Historico,17,,
2024-10-14,Descartables,Historico,62,,
2024-10-14,Embutidos,Historico,3,,
2024-10-14,Enlatados,Historico,16,,
2024-10-14,Lacteos,Historico,67,,
2024-10-15,Bebidas,Historico,30,,
2024-10-15,Carnes,Historico,18,,
2024-10-15,Congelados,Historico,12,,
2024-10-15,Descartables,Historico,66,,
2024-10-15,Embutidos,Historico,5,,
2024-10-15,Enlatados,Historico,7,,
2024-10-15,Lacteos,Historico,47,,
2024-10-16,Bebidas,Historico,38,,
2024-10-16,Carnes,Historico,21,,
2024-10-16,Congelados,Historico,18,,
2024-10-16,Descartables,Historico,3,,
2024-10-16,Embutidos,Historico,3,,
2024-10-16,Enlatados,Historico,11,,
2024-10-16,Lacteos,Historico,33,,
2024-10-17,Bebidas,Historico,22,,
2024-10-17,Carnes,Historico,13,,
2024-10-17,Congelados,Historico,13,,
2024-10-17,Descartables,Historico,50,,
2024-10-17,Embutidos,Historico,2,,
2024-10-17,Enlatados,Historico,3,,
2024-10-17,Lacteos,Historico,20,,
2024-10-18,Bebidas,Historico,11,,
2024-10-18,Carnes,Historico,14,,
2024-10-18,Congelados,Historico,7,,
2024-10-18,Descartables,Historico,78,,
2024-10-18,Embutidos,Historico,3,,
2024-10-18,Enlatados,Historico,16,,
2024-10-18,Lacteos,Historico,20,,
2024-10-19,Bebidas,Historico,17,,
2024-10-19,Carnes,Historico,19,,
2024-10-19,Congelados,Historico,18,,
2024-10-19,Descartables,Historico,50,,
2024-10-19,Embutidos,Historico,1,,
2024-10-19,Enlatados,Historico,9,,
2024-10-19,Lacteos,Historico,57,,
2024-10-21,Bebidas,Historico,20,,
2024-10-21,Carnes,Historico,6,,
2024-10-21,Congelados,Historico,18,,
2024-10-21,Descartables,Historico,54,,
2024-10-21,Embutidos,Historico,1,,
2024-10-21,Enlatados,Historico,2,,
2024-10-21,Lacteos,Historico,33,,
2024-10-22,Bebidas,Historico,20,,
2024-10-22,Carnes,Historico,14,,
2024-10-22,Congelados,Historico,2,,
2024-10-22,Descartables,Historico,34,,
2024-10-22,Embutidos,Historico,2,,
2024-10-22,Enlatados,Historico,38,,
2024-10-22,Lacteos,Historico,17,,
2024-10-23,Bebidas,Historico,15,,
2024-10-23,Carnes,Historico,19,,
2024-10-23,Congelados,Historico,6,,
2024-10-23,Descartables,Historico,7,,
2024-10-23,Embutidos,Historico,5,,
2024-10-23,Enlatados,Historico,19,,
2024-10-23,Lacteos,Historico,53,,
2024-10-24,Bebidas,Historico,11,,
2024-10-24,Carnes,Historico,21,,
2024-10-24,Congelados,Historico,15,,
2024-10-24,Descartables,Historico,36,,
2024-10-24,Embutidos,Historico,3,,
2024-10-24,Enlatados,Historico,15,,
2024-10-24,Lacteos,Historico,25,,
2024-10-25,Bebidas,Historico,12,,
2024-10-25,Carnes,Historico,21,,
2024-10-25,Congelados,Historico,10,,
2024-10-25,Descartables,Historico,97,,
2024-10-25,Embutidos,Historico,10,,
2024-10-25,Enlatados,Historico,14,,
2024-10-25,Lacteos,Historico,35,,
2024-10-26,Bebidas,Historico,9,,
2024-10-26,Carnes,Historico,24,,
2024-10-26,Congelados,Historico,16,,
2024-10-26,Descartables,Historico,66,,
2024-10-26,Embutidos,Historico,5,,
2024-10-26,Enlatados,Historico,6,,
2024-10-26,Lacteos,Historico,77,,
2024-10-28,Bebidas,Historico,30,,
2024-10-28,Carnes,Historico,17,,
2024-10-28,Congelados,Historico,5,,
2024-10-28,Descartables,Historico,55,,
2024-10-28,Embutidos,Historico,2,,
2024-10-28,Enlatados,Historico,18,,
2024-10-28,Lacteos,Historico,34,,
2024-10-29,Bebidas,Historico,27,,
2024-10-29,Carnes,Historico,23,,
2024-10-29,Congelados,Historico,6,,
2024-10-29,Descartables,Historico,70,,
2024-10-29,Embutidos,Historico,3,,
2024-10-29,Enlatados,Historico,7,,
2024-10-29,Lacteos,Historico,29,,
2024-10-30,Bebidas,Historico,29,,
2024-10-30,Carnes,Historico,21,,
2024-10-30,Congelados,Historico,2,,
2024-10-30,Descartables,Historico,103,,
2024-10-30,Embutidos,Historico,5,,
2024-10-30,Enlatados,Historico,24,,
2024-10-30,Lacteos,Historico,35,,
2024-10-31,Bebidas,Historico,9,,
2024-10-31,Carnes,Historico,11,,
2024-10-31,Congelados,Historico,5,,
2024-10-31,Descartables,Historico,85,,
2024-10-31,Embutidos,Historico,1,,
2024-10-31,Enlatados,Historico,22,,
2024-10-31,Lacteos,Historico,44,,
2024-11-01,Carnes,Historico,11,,
2024-11-01,Congelados,Historico,7,,
2024-11-01,Descartables,Historico,23,,
2024-11-01,Embutidos,Historico,6,,
2024-11-01,Enlatados,Historico,20,,
2024-11-01,Lacteos,Historico,23,,
2024-11-02,Carnes,Historico,3,,
2024-11-02,Congelados,Historico,4,,
2024-11-02,Descartables,Historico,18,,
2024-11-02,Embutidos,Historico,2,,
2024-11-02,Enlatados,Historico,11,,
2024-11-02,Lacteos,Historico,9,,
2024-11-03,Bebidas,Historico,11,,
2024-11-03,Carnes,Historico,20,,
2024-11-03,Congelados,Historico,4,,
2024-11-03,Descartables,Historico,24,,
2024-11-03,Embutidos,Historico,3,,
2024-11-03,Enlatados,Historico,4,,
2024-11-03,Lacteos,Historico,13,,
2024-11-04,Bebidas,Historico,12,,
2024-11-04,Carnes,Historico,10,,
2024-11-04,Congelados,Historico,9,,
2024-11-04,Descartables,Historico,42,,
2024-11-04,Enlatados,Historico,2,,
2024-11-04,Lacteos,Historico,44,,
2024-11-05,Bebidas,Historico,25,,
2024-11-05,Carnes,Historico,26,,
2024-11-05,Congelados,Historico,2,,
2024-11-05,Descartables,Historico,56,,
2024-11-05,Embutidos,Historico,11,,
2024-11-05,Enlatados,Historico,12,,
2024-11-05,Lacteos,Historico,31,,
2024-11-06,Bebidas,Historico,22,,
2024-11-06,Carnes,Historico,17,,
2024-11-06,Congelados,Historico,17,,
2024-11-06,Descartables,Historico,64,,
2024-11-06,Embutidos,Historico,4,,
2024-11-06,Lacteos,Historico,22,,
2024-11-07,Bebidas,Historico,30,,
2024-11-07,Carnes,Historico,16,,
2024-11-07,Congelados,Historico,5,,
2024-11-07,Descartables,Historico,22,,
2024-11-07,Embutidos,Historico,13,,
2024-11-07,Enlatados,Historico,5,,
2024-11-07,Lacteos,Historico,26,,
2024-11-08,Carnes,Historico,1,,
2024-11-08,Lacteos,Historico,5,,
2024-11-09,Bebidas,Historico,20,,
2024-11-09,Carnes,Historico,9,,
2024-11-09,Congelados,Historico,10,,
2024-11-09,Descartables,Historico,66,,
2024-11-09,Embutidos,Historico,1,,
2024-11-09,Enlatados,Historico,24,,
2024-11-09,Lacteos,Historico,10,,
2024-11-10,Bebidas,Historico,14,,
2024-11-10,Carnes,Historico,19,,
2024-11-10,Congelados,Historico,6,,
2024-11-10,Descartables,Historico,48,,
2024-11-10,Embutidos,Historico,9,,
2024-11-10,Enlatados,Historico,5,,
2024-11-10,Lacteos,Historico,14,,
2024-11-11,Bebidas,Historico,20,,
2024-11-11,Carnes,Historico,9,,
2024-11-11,Congelados,Historico,22,,
2024-11-11,Descartables,Historico,132,,
2024-11-11,Embutidos,Historico,6,,
2024-11-11,Enlatados,Historico,7,,
2024-11-11,Lacteos,Historico,16,,
2024-11-12,Bebidas,Historico,7,,
2024-11-12,Descartables,Historico,11,,
2024-11-12,Lacteos,Historico,1,,
2024-11-13,Bebidas,Historico,15,,
2024-11-13,Carnes,Historico,16,,
2024-11-13,Congelados,Historico,11,,
2024-11-13,Descartables,Historico,46,,
2024-11-13,Enlatados,Historico,12,,
2024-11-13,Lacteos,Historico,32,,
2024-11-14,Bebidas,Historico,25,,
2024-11-14,Carnes,Historico,9,,
2024-11-14,Congelados,Historico,12,,
2024-11-14,Descartables,Historico,59,,
2024-11-14,Embutidos,Historico,8,,
2024-11-14,Enlatados,Historico,22,,
2024-11-14,Lacteos,Historico,31,,
2024-11-15,Bebidas,Historico,53,,
2024-11-15,Carnes,Historico,7,,
2024-11-15,Congelados,Historico,8,,
2024-11-15,Descartables,Historico,79,,
2024-11-15,Embutidos,Historico,2,,
2024-11-15,Enlatados,Historico,33,,
2024-11-15,Lacteos,Historico,46,,
2024-11-16,Bebidas,Historico,29,,
2024-11-16,Carnes,Historico,24,,
2024-11-16,Congelados,Historico,12,,
2024-11-16,Descartables,Historico,59,,
2024-11-16,Embutidos,Historico,2,,
2024-11-16,Enlatados,Historico,56,,
2024-11-16,Lacteos,Historico,61,,
2024-11-18,Bebidas,Historico,40,,
2024-11-18,Carnes,Historico,11,,
2024-11-18,Congelados,Historico,7,,
2024-11-18,Descartables,Historico,60,,
2024-11-18,Embutidos,Historico,5,,
2024-11-18,Enlatados,Historico,22,,
2024-11-18,Lacteos,Historico,22,,
2024-11-19,Bebidas,Historico,13,,
2024-11-19,Carnes,Historico,10,,
2024-11-19,Congelados,Historico,11,,
2024-11-19,Descartables,Historico,83,,
2024-11-19,Embutidos,Historico,7,,
2024-11-19,Enlatados,Historico,43,,
2024-11-19,Lacteos,Historico,18,,
2024-11-20,Bebidas,Historico,14,,
2024-11-20,Carnes,Historico,11,,
2024-11-20,Congelados,Historico,5,,
2024-11-20,Descartables,Historico,62,,
2024-11-20,Embutidos,Historico,2,,
2024-11-20,Enlatados,Historico,23,,
2024-11-20,Lacteos,Historico,16,,
2024-11-21,Bebidas,Historico,26,,
2024-11-21,Carnes,Historico,11,,
2024-11-21,Congelados,Historico,4,,
2024-11-21,Descartables,Historico,45,,
2024-11-21,Embutidos,Historico,14,,
2024-11-21,Enlatados,Historico,8,,
2024-11-21,Lacteos,Historico,22,,
2024-11-22,Bebidas,Historico,30,,
2024-11-22,Carnes,Historico,6,,
2024-11-22,Congelados,Historico,19,,
2024-11-22,Descartables,Historico,42,,
2024-11-22,Embutidos,Historico,4,,
2024-11-22,Enlatados,Historico,20,,
2024-11-22,Lacteos,Historico,15,,
2024-11-23,Bebidas,Historico,42,,
2024-11-23,Carnes,Historico,19,,
2024-11-23,Congelados,Historico,6,,
2024-11-23,Descartables,Historico,69,,
2024-11-23,Embutidos,Historico,4,,
2024-11-23,Enlatados,Historico,24,,
2024-11-23,Lacteos,Historico,25,,
2024-11-25,Bebidas,Historico,21,,
2024-11-25,Carnes,Historico,9,,
2024-11-25,Congelados,Historico,5,,
2024-11-25,Descartables,Historico,43,,
2024-11-25,Embutidos,Historico,5,,
2024-11-25,Enlatados,Historico,18,,
2024-11-25,Lacteos,Historico,16,,
2024-11-26,Bebidas,Historico,14,,
2024-11-26,Carnes,Historico,4,,
2024-11-26,Congelados,Historico,4,,
2024-11-26,Descartables,Historico,116,,
2024-11-26,Embutidos,Historico,3,,
2024-11-26,Enlatados,Historico,19,,
2024-11-26,Lacteos,Historico,27,,
2024-11-27,Bebidas,Historico,2,,
2024-11-27,Carnes,Historico,9,,
2024-11-27,Congelados,Historico,1,,
2024-11-27,Descartables,Historico,72,,
2024-11-27,Embutidos,Historico,2,,
2024-11-27,Enlatados,Historico,6,,
2024-11-27,Lacteos,Historico,15,,
2024-11-28,Bebidas,Historico,12,,
2024-11-28,Carnes,Historico,6,,
2024-11-28,Congelados,Historico,10,,
2024-11-28,Descartables,Historico,106,,
2024-11-28,Enlatados,Historico,8,,
2024-11-28,Lacteos,Historico,9,,
2024-11-29,Bebidas,Historico,35,,
2024-11-29,Carnes,Historico,25,,
2024-11-29,Congelados,Historico,6,,
2024-11-29,Descartables,Historico,101,,
2024-11-29,Embutidos,Historico,4,,
2024-11-29,Enlatados,Historico,7,,
2024-11-29,Lacteos,Historico,37,,
2024-11-30,Bebidas,Historico,71,,
2024-11-30,Carnes,Historico,26,,
2024-11-30,Congelados,Historico,11,,
2024-11-30,Descartables,Historico,113,,
2024-11-30,Embutidos,Historico,5,,
2024-11-30,Enlatados,Historico,19,,
2024-11-30,Lacteos,Historico,52,,
2024-12-01,Bebidas,Historico,7,,
2024-12-01,Carnes,Historico,10,,
2024-12-01,Congelados,Historico,4,,
2024-12-01,Descartables,Historico,61,,
2024-12-01,Embutidos,Historico,2,,
2024-12-01,Enlatados,Historico,20,,
2024-12-01,Lacteos,Historico,15,,
2024-12-02,Bebidas,Historico,3,,
2024-12-02,Carnes,Historico,11,,
2024-12-02,Congelados,Historico,4,,
2024-12-02,Descartables,Historico,14,,
2024-12-02,Enlatados,Historico,28,,
2024-12-02,Lacteos,Historico,32,,
2024-12-03,Bebidas,Historico,15,,
2024-12-03,Carnes,Historico,18,,
2024-12-03,Congelados,Historico,6,,
2024-12-03,Descartables,Historico,27,,
2024-12-03,Embutidos,Historico,3,,
2024-12-03,Enlatados,Historico,4,,
2024-12-03,Lacteos,Historico,15,,
2024-12-04,Bebidas,Historico,18,,
2024-12-04,Carnes,Historico,4,,
2024-12-04,Congelados,Historico,10,,
2024-12-04,Descartables,Historico,28,,
2024-12-04,Embutidos,Historico,1,,
2024-12-04,Enlatados,Historico,7,,
2024-12-04,Lacteos,Historico,26,,
2024-12-06,Bebidas,Historico,32,,
2024-12-06,Carnes,Historico,13,,
2024-12-06,Descartables,Historico,17,,
2024-12-06,Embutidos,Historico,5,,
2024-12-06,Enlatados,Historico,10,,
2024-12-06,Lacteos,Historico,15,,
2024-12-07,Bebidas,Historico,18,,
2024-12-07,Carnes,Historico,11,,
2024-12-07,Congelados,Historico,5,,
2024-12-07,Descartables,Historico,33,,
2024-12-07,Embutidos,Historico,2,,
2024-12-07,Enlatados,Historico,5,,
2024-12-07,Lacteos,Historico,20,,
2024-12-08,Bebidas,Historico,18,,
2024-12-08,Carnes,Historico,18,,
2024-12-08,Congelados,Historico,2,,
2024-12-08,Descartables,Historico,45,,
2024-12-08,Embutidos,Historico,4,,
2024-12-08,Enlatados,Historico,18,,
2024-12-08,Lacteos,Historico,8,,
2024-12-09,Bebidas,Historico,11,,
2024-12-09,Carnes,Historico,13,,
2024-12-09,Congelados,Historico,3,,
2024-12-09,Descartables,Historico,23,,
2024-12-09,Embutidos,Historico,10,,
2024-12-09,Enlatados,Historico,21,,
2024-12-09,Lacteos,Historico,8,,
2024-12-10,Bebidas,Historico,6,,
2024-12-10,Carnes,Historico,10,,
2024-12-10,Congelados,Historico,7,,
2024-12-10,Descartables,Historico,48,,
2024-12-10,Embutidos,Historico,1,,
2024-12-10,Enlatados,Historico,2,,
2024-12-10,Lacteos,Historico,42,,
2024-12-11,Bebidas,Historico,20,,
2024-12-11,Carnes,Historico,9,,
2024-12-11,Congelados,Historico,9,,
2024-12-11,Descartables,Historico,33,,
2024-12-11,Embutidos,Historico,8,,
2024-12-11,Enlatados,Historico,8,,
2024-12-11,Lacteos,Historico,9,,
2024-12-12,Bebidas,Forecast,23,12,34
2024-12-12,Carnes,Forecast,15,9,21
2024-12-12,Congelados,Forecast,7,4,10
2024-12-12,Descartables,Forecast,51,24,77
2024-12-12,Embutidos,Forecast,3,1,5
2024-12-12,Enlatados,Forecast,14,8,18
2024-12-12,Lacteos,Forecast,23,14,31
2024-12-13,Bebidas,Forecast,22,12,32
2024-12-13,Carnes,Forecast,14,9,20
2024-12-13,Congelados,Forecast,7,4,11
2024-12-13,Descartables,Forecast,51,24,77
2024-12-13,Embutidos,Forecast,4,1,5
2024-12-13,Enlatados,Forecast,14,9,20
2024-12-13,Lacteos,Forecast,23,14,31
2024-12-14,Bebidas,Forecast,24,13,35
2024-12-14,Carnes,Forecast,14,9,20
2024-12-14,Congelados,Forecast,7,4,10
2024-12-14,Descartables,Forecast,52,25,78
2024-12-14,Embutidos,Forecast,4,2,6
2024-12-14,Enlatados,Forecast,14,8,19
2024-12-14,Lacteos,Forecast,23,15,32
2024-12-15,Bebidas,Forecast,21,11,31
2024-12-15,Carnes,Forecast,14,8,20
2024-12-15,Congelados,Forecast,8,4,11
2024-12-15,Descartables,Forecast,50,24,76
2024-12-15,Embutidos,Forecast,4,1,6
2024-12-15,Enlatados,Forecast,13,8,18
2024-12-15,Lacteos,Forecast,23,14,31
2024-12-16,Bebidas,Forecast,24,13,35
2024-12-16,Carnes,Forecast,14,8,20
2024-12-16,Congelados,Forecast,8,4,11
2024-12-16,Descartables,Forecast,52,25,79
2024-12-16,Embutidos,Forecast,4,1,5
2024-12-16,Enlatados,Forecast,14,8,19
2024-12-16,Lacteos,Forecast,24,15,32
2024-12-17,Bebidas,Forecast,23,12,33
2024-12-17,Carnes,Forecast,14,8,19
2024-12-17,Congelados,Forecast,8,4,12
2024-12-17,Descartables,Forecast,52,25,78
2024-12-17,Embutidos,Forecast,3,1,5
2024-12-17,Enlatados,Forecast,14,8,19
2024-12-17,Lacteos,Forecast,23,14,31
2024-12-18,Bebidas,Forecast,23,12,33
2024-12-18,Carnes,Forecast,14,9,20
2024-12-18,Congelados,Forecast,7,4,10
2024-12-18,Descartables,Forecast,52,25,79
2024-12-18,Embutidos,Forecast,3,1,5
2024-12-18,Enlatados,Forecast,15,9,21
2024-12-18,Lacteos,Forecast,24,15,33
2024-12-19,Bebidas,Forecast,24,12,35
2024-12-19,Carnes,Forecast,15,9,21
2024-12-19,Congelados,Forecast,7,4,10
2024-12-19,Descartables,Forecast,51,25,78
2024-12-19,Embutidos,Forecast,3,2,5
2024-12-19,Enlatados,Forecast,14,8,18
2024-12-19,Lacteos,Forecast,23,14,31
2024-12-20,Bebidas,Forecast,22,12,33
2024-12-20,Carnes,Forecast,14,9,20
2024-12-20,Congelados,Forecast,7,4,10
2024-12-20,Descartables,Forecast,51,25,78
2024-12-20,Embutidos,Forecast,4,2,5
2024-12-20,Enlatados,Forecast,14,9,20
2024-12-20,Lacteos,Forecast,23,15,31
2024-12-21,Bebidas,Forecast,25,13,36
2024-12-21,Carnes,Forecast,14,9,20
2024-12-21,Congelados,Forecast,7,4,10
2024-12-21,Descartables,Forecast,52,26,79
2024-12-21,Embutidos,Forecast,4,2,6
2024-12-21,Enlatados,Forecast,14,9,19
2024-12-21,Lacteos,Forecast,23,15,32
2024-12-22,Bebidas,Forecast,22,11,32
2024-12-22,Carnes,Forecast,14,9,20
2024-12-22,Congelados,Forecast,8,4,11
2024-12-22,Descartables,Forecast,51,25,77
2024-12-22,Embutidos,Forecast,4,2,5
2024-12-22,Enlatados,Forecast,13,8,18
2024-12-22,Lacteos,Forecast,23,14,31
2024-12-23,Bebidas,Forecast,24,13,36
2024-12-23,Carnes,Forecast,14,9,20
2024-12-23,Congelados,Forecast,8,4,11
2024-12-23,Descartables,Forecast,53,26,80
2024-12-23,Embutidos,Forecast,4,2,5
2024-12-23,Enlatados,Forecast,14,9,19
2024-12-23,Lacteos,Forecast,24,15,32
2024-12-24,Bebidas,Forecast,23,12,34
2024-12-24,Carnes,Forecast,14,9,19
2024-12-24,Congelados,Forecast,8,5,12
2024-12-24,Descartables,Forecast,52,25,79
2024-12-24,Embutidos,Forecast,3,1,5
