,fecha,producto,categoria,cantidad,precio_unitario,total,metodo_pago,es_outlier,cantidad_log
21518,2023-06-20,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
21519,2024-06-29,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
21520,2023-05-25,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta crédito,False,1.0986122886681098
21521,2023-10-17,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
21522,2023-03-04,Yogurt natural,Lácteos,1,0.9,0.9,Transferencia,False,0.6931471805599453
21523,2023-04-10,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
21526,2023-09-30,Bolsas plásticas,Descartables,6,0.1,0.6,QR,False,1.9459101490553132
21527,2024-11-20,Leche entera,Lácteos,2,1.2,2.4,QR,False,1.0986122886681098
21528,2023-09-27,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
21529,2023-03-05,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
21530,2023-10-14,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta débito,False,1.6094379124341003
21531,2024-04-13,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
21533,2023-05-20,Bolsas plásticas,Descartables,5,0.1,0.5,QR,False,1.791759469228055
21534,2024-02-29,Pollo entero,Carnes,3,4.5,13.5,Efectivo,False,1.3862943611198906
21535,2024-09-14,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
21536,2024-01-01,Jamón de pavo,Embutidos,3,3.2,9.6,Transferencia,False,1.3862943611198906
21537,2024-05-10,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
21538,2023-12-18,Bolsas plásticas,Descartables,5,0.1,0.5,Tarjeta débito,False,1.791759469228055
21539,2024-06-15,Refresco 2L,Bebidas,6,1.1,6.6,Transferencia,False,1.9459101490553132
21540,2024-11-16,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21541,2024-07-03,Jamón de pavo,Embutidos,4,3.2,12.8,QR,True,1.6094379124341003
21542,2024-01-30,Bolsas plásticas,Descartables,7,0.1,0.7,Efectivo,False,2.0794415416798357
21543,2024-04-17,Pasta de Tomate,Enlatados,7,0.75,5.25,Tarjeta crédito,False,2.0794415416798357
21544,2024-10-23,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
21545,2023-04-29,Pasta de Tomate,Enlatados,7,0.75,5.25,Tarjeta débito,False,2.0794415416798357
21547,2024-01-29,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
21548,2024-09-07,Pasta de Tomate,Enlatados,1,0.75,0.75,QR,False,0.6931471805599453
21549,2023-07-13,Yogurt natural,Lácteos,5,0.9,4.5,Transferencia,False,1.791759469228055
21551,2024-10-02,Yogurt natural,Lácteos,1,0.9,0.9,Efectivo,False,0.6931471805599453
21552,2023-11-25,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
21553,2024-03-26,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
21554,2024-10-30,Carne molida,Carnes,3,5.8,17.4,Efectivo,False,1.3862943611198906
21556,2023-04-15,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
21558,2023-07-15,Refresco 2L,Bebidas,4,1.1,4.4,Transferencia,False,1.6094379124341003
21559,2024-09-03,Papas precocinadas,Congelados,1,2.3,2.3,Transferencia,False,0.6931471805599453
21560,2024-08-27,Carne molida,Carnes,3,5.8,17.4,Transferencia,False,1.3862943611198906
21561,2024-11-23,Yogurt natural,Lácteos,1,0.9,0.9,QR,False,0.6931471805599453
21563,2024-09-01,Leche entera,Lácteos,2,1.2,2.4,QR,False,1.0986122886681098
21564,2023-09-30,Helado familiar,Lácteos,1,4.0,4.0,QR,False,0.6931471805599453
21565,2023-12-16,Refresco 2L,Bebidas,5,1.1,5.5,Efectivo,False,1.791759469228055
21566,2024-03-30,Papas precocinadas,Congelados,2,2.3,4.6,QR,False,1.0986122886681098
21567,2024-08-01,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta débito,False,0.6931471805599453
21568,2024-10-19,Leche entera,Lácteos,3,1.2,3.6,Tarjeta crédito,False,1.3862943611198906
21569,2023-04-11,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21571,2024-03-30,Yogurt natural,Lácteos,1,0.9,0.9,Tarjeta crédito,False,0.6931471805599453
21572,2024-11-05,Bolsas plásticas,Descartables,13,0.1,1.3,Efectivo,False,2.6390573296152584
21574,2024-06-01,Bolsas plásticas,Descartables,7,0.1,0.7,QR,False,2.0794415416798357
21575,2023-12-28,Jamón de pavo,Embutidos,1,3.2,3.2,QR,False,0.6931471805599453
21576,2024-04-16,Refresco 2L,Bebidas,4,1.1,4.4,Efectivo,False,1.6094379124341003
21577,2024-04-20,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
21578,2023-11-14,Bolsas plásticas,Descartables,3,0.1,0.3,QR,False,1.3862943611198906
21580,2024-04-30,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
21581,2023-09-30,Bolsas plásticas,Descartables,9,0.1,0.9,Transferencia,False,2.302585092994046
21582,2024-03-01,Pollo entero,Carnes,2,4.5,9.0,Transferencia,False,1.0986122886681098
21583,2023-10-13,Refresco 2L,Bebidas,4,1.1,4.4,Efectivo,False,1.6094379124341003
21584,2023-12-16,Yogurt natural,Lácteos,1,0.9,0.9,Transferencia,False,0.6931471805599453
21585,2024-02-28,Helado familiar,Lácteos,2,4.0,8.0,Transferencia,False,1.0986122886681098
21587,2024-01-27,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
21590,2023-07-20,Pollo entero,Carnes,3,4.5,13.5,Transferencia,False,1.3862943611198906
21592,2024-01-27,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
21594,2023-10-16,Pollo entero,Carnes,2,4.5,9.0,QR,False,1.0986122886681098
21595,2024-11-16,Bolsas plásticas,Descartables,7,0.1,0.7,Efectivo,False,2.0794415416798357
21596,2023-07-22,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta crédito,False,1.0986122886681098
21597,2024-11-16,Jamón de pavo,Embutidos,2,3.2,6.4,Tarjeta crédito,False,1.0986122886681098
21598,2024-07-16,Pasta de Tomate,Enlatados,6,0.75,4.5,Tarjeta débito,False,1.9459101490553132
21599,2024-10-07,Bolsas plásticas,Descartables,9,0.1,0.9,Efectivo,False,2.302585092994046
21600,2023-11-13,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
21601,2024-02-08,Bolsas plásticas,Descartables,10,0.1,1.0,Efectivo,False,2.3978952727983707
21603,2023-07-25,Yogurt natural,Lácteos,7,0.9,6.3,Efectivo,True,2.0794415416798357
21604,2023-11-21,Refresco 2L,Bebidas,2,1.1,2.2,QR,False,1.0986122886681098
21605,2024-01-18,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta débito,False,1.0986122886681098
21606,2024-01-15,Papas precocinadas,Congelados,1,2.3,2.3,Efectivo,False,0.6931471805599453
21607,2024-11-30,Yogurt natural,Lácteos,2,0.9,1.8,Efectivo,False,1.0986122886681098
21608,2024-08-11,Pasta de Tomate,Enlatados,3,0.75,2.25,Efectivo,False,1.3862943611198906
21609,2024-06-22,Helado familiar,Lácteos,2,4.0,8.0,Tarjeta débito,False,1.0986122886681098
21610,2024-07-09,Pollo entero,Carnes,2,4.5,9.0,Tarjeta débito,False,1.0986122886681098
21611,2024-06-02,Refresco 2L,Bebidas,5,1.1,5.5,Transferencia,False,1.791759469228055
21612,2024-07-31,Carne molida,Carnes,2,5.8,11.6,Tarjeta débito,False,1.0986122886681098
21614,2023-09-06,Refresco 2L,Bebidas,3,1.1,3.3,Transferencia,False,1.3862943611198906
21615,2023-07-29,Refresco 2L,Bebidas,2,1.1,2.2,Efectivo,False,1.0986122886681098
21617,2024-07-13,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21619,2024-05-07,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21620,2024-10-08,Bolsas plásticas,Descartables,7,0.1,0.7,Efectivo,False,2.0794415416798357
21621,2023-04-13,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta débito,False,2.0794415416798357
21622,2024-11-30,Jamón de pavo,Embutidos,2,3.2,6.4,Transferencia,False,1.0986122886681098
21623,2023-11-29,Refresco 2L,Bebidas,4,1.1,4.4,QR,False,1.6094379124341003
21624,2024-06-26,Bolsas plásticas,Descartables,5,0.1,0.5,Efectivo,False,1.791759469228055
21625,2024-01-15,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
21626,2024-06-15,Refresco 2L,Bebidas,2,1.1,2.2,QR,False,1.0986122886681098
21627,2024-01-15,Refresco 2L,Bebidas,2,1.1,2.2,Transferencia,False,1.0986122886681098
21628,2023-07-15,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
21629,2023-12-18,Pollo entero,Carnes,3,4.5,13.5,Tarjeta crédito,False,1.3862943611198906
21630,2024-07-20,Refresco 2L,Bebidas,6,1.1,6.6,Tarjeta crédito,False,1.9459101490553132
21631,2023-07-12,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
21632,2024-07-30,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
21633,2024-08-31,Pollo entero,Carnes,2,4.5,9.0,Tarjeta crédito,False,1.0986122886681098
21634,2023-03-06,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21635,2024-05-17,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21637,2024-10-14,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta crédito,False,0.6931471805599453
21638,2024-02-07,Bolsas plásticas,Descartables,6,0.1,0.6,Tarjeta crédito,False,1.9459101490553132
21639,2024-08-01,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
21640,2024-06-26,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
21641,2024-06-15,Refresco 2L,Bebidas,3,1.1,3.3,Tarjeta crédito,False,1.3862943611198906
21642,2023-03-31,Bolsas plásticas,Descartables,7,0.1,0.7,Efectivo,False,2.0794415416798357
21643,2024-10-08,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta débito,False,1.3862943611198906
21644,2023-11-03,Pasta de Tomate,Enlatados,7,0.75,5.25,Tarjeta crédito,False,2.0794415416798357
21645,2023-11-12,Pasta de Tomate,Enlatados,3,0.75,2.25,QR,False,1.3862943611198906
21646,2023-01-07,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
21647,2023-09-30,Bolsas plásticas,Descartables,9,0.1,0.9,Tarjeta débito,False,2.302585092994046
21648,2023-10-30,Yogurt natural,Lácteos,3,0.9,2.7,Efectivo,False,1.3862943611198906
21649,2023-07-15,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta crédito,False,0.6931471805599453
21650,2024-03-08,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta débito,False,2.0794415416798357
21651,2023-03-20,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
21652,2023-12-30,Papas precocinadas,Congelados,4,2.3,9.2,QR,False,1.6094379124341003
21653,2024-08-31,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta débito,False,1.0986122886681098
21654,2023-05-27,Bolsas plásticas,Descartables,14,0.1,1.4,Tarjeta débito,False,2.70805020110221
21655,2024-11-30,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
21656,2023-06-30,Helado familiar,Lácteos,1,4.0,4.0,Transferencia,False,0.6931471805599453
21657,2023-05-09,Leche entera,Lácteos,2,1.2,2.4,Tarjeta crédito,False,1.0986122886681098
21658,2023-07-08,Jamón de pavo,Embutidos,2,3.2,6.4,Tarjeta débito,False,1.0986122886681098
21659,2024-10-05,Papas precocinadas,Congelados,1,2.3,2.3,QR,False,0.6931471805599453
21661,2024-06-15,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta débito,False,1.6094379124341003
21662,2023-10-14,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
21665,2024-09-09,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
21668,2024-01-27,Refresco 2L,Bebidas,3,1.1,3.3,QR,False,1.3862943611198906
21669,2024-11-09,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
21670,2024-09-30,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
21671,2024-02-14,Helado familiar,Lácteos,2,4.0,8.0,Efectivo,False,1.0986122886681098
21673,2023-10-16,Bolsas plásticas,Descartables,9,0.1,0.9,QR,False,2.302585092994046
21674,2024-01-08,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta débito,False,1.6094379124341003
21676,2023-12-10,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
21677,2024-08-02,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21678,2024-01-13,Helado familiar,Lácteos,1,4.0,4.0,QR,False,0.6931471805599453
21681,2023-10-14,Yogurt natural,Lácteos,6,0.9,5.4,Tarjeta débito,False,1.9459101490553132
21682,2023-08-17,Jamón de pavo,Embutidos,2,3.2,6.4,Transferencia,False,1.0986122886681098
21683,2023-03-03,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
21684,2024-10-01,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta débito,False,0.6931471805599453
21686,2023-12-27,Refresco 2L,Bebidas,1,1.1,1.1,QR,False,0.6931471805599453
21687,2023-12-16,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta crédito,False,2.4849066497880004
21688,2024-12-06,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
21689,2023-03-04,Carne molida,Carnes,2,5.8,11.6,Transferencia,False,1.0986122886681098
21690,2024-08-13,Bolsas plásticas,Descartables,7,0.1,0.7,Efectivo,False,2.0794415416798357
21692,2024-09-14,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta crédito,False,1.3862943611198906
21693,2023-04-18,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
21694,2024-03-29,Leche entera,Lácteos,2,1.2,2.4,Tarjeta crédito,False,1.0986122886681098
21695,2023-03-11,Leche entera,Lácteos,3,1.2,3.6,QR,False,1.3862943611198906
21697,2024-06-15,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
21700,2023-07-22,Papas precocinadas,Congelados,1,2.3,2.3,QR,False,0.6931471805599453
21701,2023-04-15,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
21702,2023-06-23,Pasta de Tomate,Enlatados,2,0.75,1.5,Transferencia,False,1.0986122886681098
21703,2023-11-18,Pasta de Tomate,Enlatados,1,0.75,0.75,Efectivo,False,0.6931471805599453
21706,2024-03-02,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
21707,2024-04-25,Carne molida,Carnes,1,5.8,5.8,QR,False,0.6931471805599453
21709,2023-11-20,Carne molida,Carnes,1,5.8,5.8,QR,False,0.6931471805599453
21710,2024-09-10,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
21711,2024-10-06,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta crédito,False,0.6931471805599453
21712,2024-03-30,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
21713,2024-06-17,Pasta de Tomate,Enlatados,2,0.75,1.5,Efectivo,False,1.0986122886681098
21714,2024-09-20,Leche entera,Lácteos,5,1.2,6.0,QR,False,1.791759469228055
21715,2023-05-23,Yogurt natural,Lácteos,1,0.9,0.9,Tarjeta crédito,False,0.6931471805599453
21716,2024-10-29,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
21718,2023-10-08,Bolsas plásticas,Descartables,11,0.1,1.1,Transferencia,False,2.4849066497880004
21719,2023-03-15,Helado familiar,Lácteos,1,4.0,4.0,QR,False,0.6931471805599453
21720,2023-10-31,Jamón de pavo,Embutidos,2,3.2,6.4,QR,False,1.0986122886681098
21722,2023-03-18,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
21723,2023-05-20,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
21724,2023-08-16,Pasta de Tomate,Enlatados,8,0.75,6.0,QR,True,2.1972245773362196
21725,2023-10-16,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
21726,2023-02-03,Papas precocinadas,Congelados,1,2.3,2.3,QR,False,0.6931471805599453
21727,2024-04-30,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
21729,2023-10-11,Refresco 2L,Bebidas,2,1.1,2.2,Efectivo,False,1.0986122886681098
21730,2023-04-26,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
21731,2023-03-10,Papas precocinadas,Congelados,3,2.3,6.9,Transferencia,False,1.3862943611198906
21732,2024-01-25,Bolsas plásticas,Descartables,1,0.1,0.1,Tarjeta débito,False,0.6931471805599453
21733,2023-08-11,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
21734,2023-07-29,Carne molida,Carnes,2,5.8,11.6,Transferencia,False,1.0986122886681098
21735,2024-11-25,Leche entera,Lácteos,4,1.2,4.8,QR,False,1.6094379124341003
21736,2024-07-22,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
21737,2024-04-04,Bolsas plásticas,Descartables,13,0.1,1.3,Tarjeta débito,False,2.6390573296152584
21740,2023-09-30,Pasta de Tomate,Enlatados,5,0.75,3.75,QR,False,1.791759469228055
21741,2024-09-14,Refresco 2L,Bebidas,2,1.1,2.2,Transferencia,False,1.0986122886681098
21742,2023-08-23,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
21743,2024-12-04,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
21744,2024-06-25,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
21745,2024-09-16,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
21746,2024-08-30,Jamón de pavo,Embutidos,1,3.2,3.2,QR,False,0.6931471805599453
21747,2024-02-03,Pasta de Tomate,Enlatados,8,0.75,6.0,Tarjeta crédito,True,2.1972245773362196
21748,2024-10-29,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
21749,2024-02-02,Bolsas plásticas,Descartables,14,0.1,1.4,Tarjeta crédito,False,2.70805020110221
21750,2023-11-24,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
21751,2024-01-31,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
21752,2024-08-06,Bolsas plásticas,Descartables,10,0.1,1.0,QR,False,2.3978952727983707
21753,2023-07-31,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta crédito,False,1.0986122886681098
21754,2023-05-27,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21755,2023-09-13,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
21756,2024-06-01,Jamón de pavo,Embutidos,2,3.2,6.4,Transferencia,False,1.0986122886681098
21757,2023-01-11,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
21758,2023-11-09,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
21760,2023-01-04,Leche entera,Lácteos,3,1.2,3.6,Transferencia,False,1.3862943611198906
21761,2024-03-23,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
21762,2024-11-29,Papas precocinadas,Congelados,2,2.3,4.6,Transferencia,False,1.0986122886681098
21763,2023-04-09,Jamón de pavo,Embutidos,2,3.2,6.4,Tarjeta débito,False,1.0986122886681098
21764,2024-04-10,Helado familiar,Lácteos,1,4.0,4.0,Transferencia,False,0.6931471805599453
21765,2024-05-25,Bolsas plásticas,Descartables,5,0.1,0.5,Tarjeta crédito,False,1.791759469228055
21766,2023-05-29,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
21767,2024-09-14,Refresco 2L,Bebidas,2,1.1,2.2,QR,False,1.0986122886681098
21768,2023-06-30,Carne molida,Carnes,2,5.8,11.6,Tarjeta crédito,False,1.0986122886681098
21769,2024-11-10,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21770,2023-06-29,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
21771,2024-06-25,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
21773,2024-01-10,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
21774,2023-06-29,Pasta de Tomate,Enlatados,1,0.75,0.75,Transferencia,False,0.6931471805599453
21775,2024-09-21,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
21776,2024-11-23,Papas precocinadas,Congelados,3,2.3,6.9,Transferencia,False,1.3862943611198906
21778,2023-09-16,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21779,2024-11-06,Yogurt natural,Lácteos,3,0.9,2.7,Transferencia,False,1.3862943611198906
21780,2023-09-03,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta débito,False,0.6931471805599453
21781,2023-03-04,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21782,2023-09-27,Yogurt natural,Lácteos,1,0.9,0.9,QR,False,0.6931471805599453
21784,2024-06-26,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
21785,2023-12-29,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
21786,2024-08-29,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
21787,2023-09-16,Pasta de Tomate,Enlatados,2,0.75,1.5,Transferencia,False,1.0986122886681098
21788,2023-04-20,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta débito,False,1.0986122886681098
21789,2024-07-15,Pasta de Tomate,Enlatados,1,0.75,0.75,QR,False,0.6931471805599453
21791,2024-05-18,Refresco 2L,Bebidas,1,1.1,1.1,QR,False,0.6931471805599453
21792,2023-11-27,Yogurt natural,Lácteos,3,0.9,2.7,Efectivo,False,1.3862943611198906
21793,2024-03-26,Refresco 2L,Bebidas,1,1.1,1.1,QR,False,0.6931471805599453
21794,2024-04-30,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
21795,2024-05-10,Pollo entero,Carnes,2,4.5,9.0,Efectivo,False,1.0986122886681098
21797,2023-08-16,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
21798,2023-12-10,Helado familiar,Lácteos,1,4.0,4.0,QR,False,0.6931471805599453
21799,2023-03-14,Leche entera,Lácteos,2,1.2,2.4,QR,False,1.0986122886681098
21800,2023-01-06,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta débito,False,2.3978952727983707
21801,2023-02-09,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta débito,False,1.3862943611198906
21802,2023-04-07,Yogurt natural,Lácteos,4,0.9,3.6,Efectivo,False,1.6094379124341003
21804,2024-05-11,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
21806,2023-03-31,Bolsas plásticas,Descartables,8,0.1,0.8,QR,False,2.1972245773362196
21809,2023-11-11,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta crédito,False,1.3862943611198906
21810,2023-03-29,Pasta de Tomate,Enlatados,1,0.75,0.75,Efectivo,False,0.6931471805599453
21811,2023-10-30,Papas precocinadas,Congelados,2,2.3,4.6,QR,False,1.0986122886681098
21812,2024-08-23,Carne molida,Carnes,4,5.8,23.2,QR,True,1.6094379124341003
21813,2023-09-29,Pasta de Tomate,Enlatados,2,0.75,1.5,QR,False,1.0986122886681098
21814,2024-01-04,Bolsas plásticas,Descartables,13,0.1,1.3,Efectivo,False,2.6390573296152584
21815,2023-12-15,Bolsas plásticas,Descartables,5,0.1,0.5,Tarjeta débito,False,1.791759469228055
21816,2024-04-15,Leche entera,Lácteos,2,1.2,2.4,Tarjeta crédito,False,1.0986122886681098
21817,2024-11-23,Pollo entero,Carnes,3,4.5,13.5,Efectivo,False,1.3862943611198906
21818,2023-11-11,Carne molida,Carnes,2,5.8,11.6,Transferencia,False,1.0986122886681098
21819,2023-04-29,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
21820,2023-09-16,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
21821,2023-07-24,Bolsas plásticas,Descartables,5,0.1,0.5,Tarjeta crédito,False,1.791759469228055
21822,2023-09-21,Yogurt natural,Lácteos,4,0.9,3.6,Transferencia,False,1.6094379124341003
21823,2024-08-28,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
21824,2023-12-23,Leche entera,Lácteos,3,1.2,3.6,Transferencia,False,1.3862943611198906
21825,2024-01-13,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
21826,2024-07-26,Pasta de Tomate,Enlatados,3,0.75,2.25,Efectivo,False,1.3862943611198906
21828,2024-11-30,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
21829,2023-10-05,Carne molida,Carnes,1,5.8,5.8,QR,False,0.6931471805599453
21830,2024-04-20,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
21831,2024-06-17,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
21832,2023-04-29,Yogurt natural,Lácteos,4,0.9,3.6,QR,False,1.6094379124341003
21833,2023-01-09,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
21834,2023-03-02,Refresco 2L,Bebidas,2,1.1,2.2,Efectivo,False,1.0986122886681098
21835,2023-09-30,Refresco 2L,Bebidas,4,1.1,4.4,Efectivo,False,1.6094379124341003
21836,2023-12-14,Refresco 2L,Bebidas,2,1.1,2.2,Efectivo,False,1.0986122886681098
21837,2024-07-30,Yogurt natural,Lácteos,3,0.9,2.7,Transferencia,False,1.3862943611198906
21838,2024-06-21,Pasta de Tomate,Enlatados,4,0.75,3.0,Tarjeta crédito,False,1.6094379124341003
21839,2024-01-19,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
21840,2024-08-14,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
21841,2023-08-29,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
21845,2024-06-14,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
21848,2023-11-01,Yogurt natural,Lácteos,5,0.9,4.5,QR,False,1.791759469228055
21849,2023-08-19,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
